ISO3 code,Economy,year,AG.LND.AGRI.ZS,AG.LND.FRLS.HA,AG.LND.FRST.ZS,AG.LND.PFLS.HA,AG.PRD.FOOD.XD,AG.SRF.TOTL.K2,CC.EST,EG.CFT.ACCS.ZS,EG.EGY.PRIM.PP.KD,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.ZS,EG.ELC.COAL.ZS,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS,EG.IMP.CONS.ZS,EG.USE.COMM.FO.ZS,EG.USE.PCAP.KG.OE,EN.ATM.PM25.MC.M3,EN.CLC.CDDY.XD,EN.CLC.CSTP.ZS,EN.CLC.HDDY.XD,EN.CLC.HEAT.XD,EN.CLC.SPEI.XD,EN.GHG.ALL.LU.MT.CE.AR5,EN.GHG.ALL.MT.CE.AR5,EN.GHG.ALL.PC.CE.AR5,EN.GHG.CH4.AG.MT.CE.AR5,EN.GHG.CH4.BU.MT.CE.AR5,EN.GHG.CH4.FE.MT.CE.AR5,EN.GHG.CH4.IC.MT.CE.AR5,EN.GHG.CH4.IP.MT.CE.AR5,EN.GHG.CH4.MT.CE.AR5,EN.GHG.CH4.PI.MT.CE.AR5,EN.GHG.CH4.TR.MT.CE.AR5,EN.GHG.CH4.WA.MT.CE.AR5,EN.GHG.CH4.ZG.AR5,EN.GHG.CO2.AG.MT.CE.AR5,EN.GHG.CO2.BU.MT.CE.AR5,EN.GHG.CO2.FE.MT.CE.AR5,EN.GHG.CO2.IC.MT.CE.AR5,EN.GHG.CO2.IP.MT.CE.AR5,EN.GHG.CO2.LU.DF.MT.CE.AR5,EN.GHG.CO2.LU.FL.MT.CE.AR5,EN.GHG.CO2.LU.MT.CE.AR5,EN.GHG.CO2.LU.OL.MT.CE.AR5,EN.GHG.CO2.LU.OS.MT.CE.AR5,EN.GHG.CO2.MT.CE.AR5,EN.GHG.CO2.PC.CE.AR5,EN.GHG.CO2.PI.MT.CE.AR5,EN.GHG.CO2.RT.GDP.KD,EN.GHG.CO2.RT.GDP.PP.KD,EN.GHG.CO2.TR.MT.CE.AR5,EN.GHG.CO2.WA.MT.CE.AR5,EN.GHG.CO2.ZG.AR5,EN.GHG.FGAS.IP.MT.CE.AR5,EN.GHG.N2O.AG.MT.CE.AR5,EN.GHG.N2O.BU.MT.CE.AR5,EN.GHG.N2O.FE.MT.CE.AR5,EN.GHG.N2O.IC.MT.CE.AR5,EN.GHG.N2O.IP.MT.CE.AR5,EN.GHG.N2O.MT.CE.AR5,EN.GHG.N2O.PI.MT.CE.AR5,EN.GHG.N2O.TR.MT.CE.AR5,EN.GHG.N2O.WA.MT.CE.AR5,EN.GHG.N2O.ZG.AR5,EN.GHG.TOT.ZG.AR5,EN.H2O.BDYS.ZS,EN.LND.LTMP.DC,EN.MAM.THRD.NO,EN.POP.DNST,ER.H2O.FWST.ZS,ER.H2O.FWTL.ZS,ER.PTD.TOTL.ZS,FP.CPI.TOTL.ZG,GB.XPD.RSDV.GD.ZS,GE.EST,HD.HCI.OVRL,IP.JRN.ARTC.SC,IP.PAT.RESD,IT.NET.USER.ZS,NV.AGR.TOTL.ZS,NW.DOW.PC,NW.DOW.TO,NW.HCA.FEMA.PC,NW.HCA.FEMA.TO,NW.HCA.MALE.PC,NW.HCA.MALE.TO,NW.HCA.PC,NW.HCA.TO,NW.NCA.AGRI.PC,NW.NCA.AGRI.TO,NW.NCA.FISH.PC,NW.NCA.FISH.TO,NW.NCA.FSTC.PC,NW.NCA.FSTC.TO,NW.NCA.FSTP.PC,NW.NCA.FSTP.TO,NW.NCA.FSTW.PC,NW.NCA.FSTW.TO,NW.NCA.FTIM.PC,NW.NCA.FTIM.TO,NW.NCA.HYDR.PC,NW.NCA.HYDR.TO,NW.NCA.MANG.PC,NW.NCA.MANG.TO,NW.NCA.MBAU.PC,NW.NCA.MBAU.TO,NW.NCA.MCOB.PC,NW.NCA.MCOB.TO,NW.NCA.MCOP.PC,NW.NCA.MCOP.TO,NW.NCA.MGOL.PC,NW.NCA.MGOL.TO,NW.NCA.MINR.PC,NW.NCA.MINR.TO,NW.NCA.MIRO.PC,NW.NCA.MIRO.TO,NW.NCA.MLEA.PC,NW.NCA.MLEA.TO,NW.NCA.MLIT.PC,NW.NCA.MLIT.TO,NW.NCA.MMOL.PC,NW.NCA.MMOL.TO,NW.NCA.MNIC.PC,NW.NCA.MNIC.TO,NW.NCA.MPHO.PC,NW.NCA.MPHO.TO,NW.NCA.MSIL.PC,NW.NCA.MSIL.TO,NW.NCA.MTIN.PC,NW.NCA.MTIN.TO,NW.NCA.MZIN.PC,NW.NCA.MZIN.TO,NW.NCA.SACO.PC,NW.NCA.SACO.TO,NW.NCA.SAGA.PC,NW.NCA.SAGA.TO,NW.NCA.SAOI.PC,NW.NCA.SAOI.TO,NW.NCA.SSOI.PC,NW.NCA.SSOI.TO,NW.NCA.TOTL.PC,NW.NCA.TOTL.TO,NW.NFA.PC,NW.NFA.TO,NW.NFL.PC,NW.NFL.TO,NW.PCA.PC,NW.PCA.TO,NW.TOW.PC,NW.TOW.TO,NY.ADJ.DFOR.GN.ZS,NY.ADJ.DRES.GN.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,PV.EST,RL.EST,RQ.EST,SD.ESR.PERF.XQ,SE.ADT.LITR.ZS,SE.ENR.PRSC.FM.ZS,SE.PRM.CMPT.ZS,SE.PRM.ENRR,SE.XPD.TOTL.GB.ZS,SG.GEN.PARL.ZS,SH.DTH.COMM.ZS,SH.DYN.MORT,SH.H2O.SMDW.ZS,SH.MED.BEDS.ZS,SH.STA.OWAD.ZS,SH.STA.SMSS.ZS,SI.DST.FRST.20,SI.POV.DDAY,SI.POV.GINI,SI.POV.NAHC,SI.POV.UMIC,SI.SPR.PGAP,SL.EMP.WORK.FE.ZS,SL.EMP.WORK.ZS,SL.TLF.0714.ZS,SL.TLF.ACTI.ZS,SL.TLF.CACT.FM.ZS,SL.UEM.NEET.FE.ME.ZS,SL.UEM.NEET.ME.ZS,SL.UEM.TOTL.ZS,SM.POP.NETM,SN.ITK.DEFC.ZS,SP.DYN.LE00.IN,SP.DYN.TFRT.IN,SP.POP.65UP.TO.ZS,SP.POP.GROW,SP.POP.TOTL,SP.UWT.TFRT,VA.EST
THA,Thailand,2019,45.0195,129770.7635,38.9692,2603.6902,100.49,513120.0,-0.472,83.2,4.53,99.9,99.9,17.9442,25.2454,23.9,48.6312,0.0,1989.8123,30.3828,5772.98,86.46,9.25,45.79,-2.2997,318.4716,410.4601,5.7389,41.6288,1.16,8.8423,0.4643,0.0642,76.8651,0.4149,0.3504,23.9402,5.711,2.2017,15.6914,23.7058,53.5753,29.4326,9.6258,-25.7557,-91.9885,-75.8586,0.0,286.4704,4.0053,87.8509,0.6225,0.1882,73.9948,0.0177,200.3294,26.8498,12.6035,1.0534,0.0626,0.6863,2.5331,20.2747,1.4601,1.0519,0.824,47.2179,123.9499,,31.6872,,139.9954,23.0139,25.5254,12.5,0.7067,1.1432,0.2606,,13620.48,865.0,66.6524,8.1286,67590.5136,4819728324861.37,24347.0818,1736135936987.42,26610.8194,1897558004040.31,50957.9012,3633693941027.729,7904.1266,563625583559.169,113.8626,8119290666.9976,455.6829,32493726778.7256,84.967,6058807175.9552,363.9763,25954333363.5021,599.5381,42751723883.4343,121.3574,8653721427.1633,65.8054,4692437494.7307,0.0,0.0,0.0,0.0,0.0,0.0,,,0.3209,22883718.8117,0.3209,22883718.8117,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,57.0307,4066732232.966,58.5816,4177323453.931,111.2489,7932909103.7674,227.1821,16199848509.4762,9709.3163,692349624349.677,7529.6991,536926000000.0,7971.1377,568404000000.0,6696.114,477484910974.492,67149.075,4788250324861.37,0.0,1.1426,543976691793.886,2.1146,7605.6966,-0.4914,0.0887,-0.0219,4.8,91.27,0.9956,99.0766,103.0122,17.0142,16.2,13.904,10.4,,2.22,42.58,24.9136,7.7,0.1,34.9,6.2,15.2,2.2,49.7357,49.7169,,74.322,78.0287,18.664,14.88,0.716,5221.0,6.8,77.197,1.285,12.3288,0.2046,71522271.0,8.0374,-0.8461
THA,Thailand,2020,45.5517,119391.7231,38.8988,3556.902,96.08,513120.0,-0.4838,84.4,4.59,100.0,100.0,19.7469,18.8003,20.9,51.239,0.0,1884.3507,31.0072,5722.37,87.21,3.16,48.59,-0.7014,311.921,403.9095,5.6379,44.9101,0.8793,7.5188,0.3845,0.066,78.8952,0.3879,0.331,24.4176,8.5029,2.2983,13.4714,19.5337,53.5857,29.1388,9.6258,-25.7557,-91.9885,-75.8586,0.0,275.6334,3.8474,84.6888,0.6375,0.1928,72.8986,0.018,188.9681,29.2947,12.925,0.8257,0.049,0.5617,2.3855,20.0862,1.4771,1.0208,0.8413,45.8492,120.3759,36.0,31.8124,,140.2288,23.0139,25.5254,13.3,-0.8459,1.3282,0.2018,0.6093,14020.33,863.0,77.8437,8.7029,67745.4558,4842151438833.18,24405.7041,1744413907986.54,26729.5557,1910512740430.27,51135.2766,3654927849107.74,7919.979,566085756320.409,111.882,7996840194.2397,453.7904,32434970730.5045,84.6141,6047851474.5972,362.4647,25907402025.8615,597.0003,42670989761.0061,85.0313,6077665417.1045,65.9491,4713752845.6122,0.0,0.0,0.0,0.0,0.0,0.0,,,0.3145,22479095.0999,0.3145,22479095.0999,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,56.8967,4066732232.966,58.444,4177323453.931,110.9876,7932909103.7674,226.6414,16199345080.8039,9685.5267,692279455220.349,8434.0959,602832605122.33,8035.9924,574377895208.503,6736.3051,481481879677.164,68209.5883,4875325615582.3,0.0,0.6884,500461898480.246,-6.05,6985.6439,-0.5783,0.1115,0.0637,4.83,,0.9957,100.6023,103.8599,15.432,15.7464,,10.1,,2.33,43.6,25.2692,7.5,0.1,35.0,6.8,15.1,2.1,49.3636,49.4769,,74.547,78.3338,18.579,15.135,1.099,32277.0,6.0,77.331,1.259,12.898,0.1665,71641484.0,,-0.8093
THA,Thailand,2021,45.9982,122793.6751,38.8283,2903.624,100.1,513120.0,-0.4789,85.2,4.44,100.0,100.0,19.2039,19.9307,19.0,53.4975,0.0,1848.0634,,5363.13,87.21,10.22,37.83,0.2425,306.7096,398.6981,5.5585,45.5476,0.7409,6.7591,0.312,0.0661,79.2717,0.413,0.2995,25.1335,9.0207,2.186,13.2631,19.2472,50.7873,29.5023,9.6258,-25.7557,-91.9885,-75.8586,,268.5767,3.7444,86.188,0.6117,0.185,67.3845,0.0183,181.57,31.8144,12.3288,0.7844,0.0421,0.455,2.1558,19.0354,1.4459,0.9412,0.8821,38.2191,117.5325,,30.5629,,140.3968,23.0139,25.5254,13.3,1.2304,1.2081,0.2201,,16705.46,867.0,85.2696,8.6929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3814,506194668789.937,1.5522,7057.2075,-0.5688,0.0938,0.0835,,,1.0134,101.0468,103.6198,14.6917,15.7464,,9.8,,2.34,44.64,25.6292,7.6,0.0,34.9,6.3,14.1,2.1,47.3617,47.3027,,74.695,78.6435,18.288,14.751,1.215,-2093.0,5.4,77.606,1.234,13.492,0.1198,71727332.0,,-0.7894
THA,Thailand,2022,45.9982,110658.3864,38.7579,3291.7667,104.2,513115.021,-0.4524,86.0,,100.0,99.9,18.3987,,,57.1245,0.0,1867.4697,,5294.18,87.21,2.94,24.51,2.5044,325.7827,417.7712,5.8238,45.7125,0.7568,6.5093,0.3627,0.065,80.3003,0.4398,0.3234,26.1308,10.4353,2.0378,13.0877,16.9384,55.1714,29.609,9.6258,-25.7557,-91.9885,-75.8586,,284.314,3.9634,89.4878,0.6312,0.1909,77.9633,0.0185,198.0687,34.2712,11.8417,0.7616,0.0427,0.53,2.2019,18.8857,1.5393,1.0772,0.8913,37.1321,127.9389,,,64.0,140.4125,23.0139,25.5254,13.3,-1.6107,1.159,0.1274,,18490.53,,87.9772,8.7195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495644697587.661,2.5804,6909.3528,-0.3933,0.0657,0.165,,91.1,1.0275,104.8864,104.833,14.6417,15.7464,,9.5,,,45.68,25.9934,7.7,0.0,34.3,5.4,9.9,1.9,48.5491,47.9631,,75.272,79.0993,16.461,13.347,0.94,21683.0,5.1,75.291,1.221,14.0968,0.0111,71735329.0,8.9388,-0.6204
THA,Thailand,2023,43.7981,141859.3363,38.6874,4106.3647,,513115.021,-0.4891,86.8,,100.0,100.0,14.6169,,,57.5143,0.0,1851.2723,,5734.74,87.21,3.64,53.85,-0.7925,318.6743,410.6628,5.7273,45.8884,0.7066,6.2449,0.3477,0.0631,80.3293,0.5252,0.3359,26.2175,10.4752,1.9559,13.3692,16.7248,49.0102,29.2105,9.6258,-25.7557,-91.9885,-75.8586,,275.0344,3.8358,84.3239,0.5986,0.181,80.4211,0.0188,188.3401,36.745,11.4872,0.7886,0.0401,0.5074,2.2924,18.5541,1.4265,1.1074,0.9046,34.7243,124.0605,36.76,,,140.3481,,,13.4,8.4781,,0.1717,,,,89.5353,8.5628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515906283940.933,2.0178,7195.1013,-0.2803,0.2449,0.1583,,,,102.0969,102.575,14.1863,18.8377,,9.2,,,,26.3617,7.9,0.0,33.5,,9.9,1.9,48.571,47.8997,,75.312,78.9835,15.636,12.463,0.733,19648.0,4.6,76.412,1.212,14.7183,-0.0459,71702435.0,,-0.4504
THA,Thailand,2024,,141657.8672,,4019.9196,,,,,,,,,,,,,,,,87.21,,,,,422.3873,5.8937,45.9347,0.7074,6.4996,0.349,0.0646,81.0801,0.5339,0.3459,26.6451,11.5078,1.8921,13.7897,17.0472,50.0135,29.6902,,,,,,283.8091,3.9601,88.1831,0.6023,0.1822,83.1742,0.0191,197.5394,39.2104,11.0823,0.811,0.0403,0.5046,2.2791,18.2877,1.511,1.1406,0.9187,32.79,130.4575,,,,,,,13.4,1.3658,,,,,,90.8672,8.7111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526517658841.684,2.5418,7346.6202,,,,,,,102.5523,101.0042,13.091,19.4,,,,,,26.7188,,,,,,,,,,75.235,78.7932,15.677,12.489,0.693,23321.0,,,,15.3628,-0.048,71668011.0,,
THA,Thailand,2025,,,,,,,,,,,,,,,,,,,,87.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,Viet Nam,1960,,,,,,,,,,,,,,,,,,,3619.01,,283.06,8.06,-0.4704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,58.046,6.273,4.8223,,32531933.0,,
VNM,Viet Nam,1961,19.3309,,,,14.05,331690.0,,,,,,,,,,,,,3561.63,,299.71,6.56,1.3855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,58.461,5.476,4.8836,2.6605,33409059.0,,
VNM,Viet Nam,1962,19.3462,,,,14.89,331690.0,,,,,,,,,,,,,3436.43,,398.65,6.82,-1.3389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.3444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,58.204,6.257,4.9362,2.5985,34288560.0,,
VNM,Viet Nam,1963,19.3616,,,,14.93,331690.0,,,,,,,,,,,,,3428.91,,393.01,5.64,0.1328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,56.897,6.385,4.9694,2.7628,35249101.0,,
VNM,Viet Nam,1964,19.3769,,,,15.14,331690.0,,,,,,,,,,,,,3567.17,,384.51,6.72,0.4971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.2217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3,,,,,,,,,,,,,,,,,,,-6328.0,,57.473,6.285,5.011,2.6662,36201563.0,,
VNM,Viet Nam,1965,19.3923,,,,15.07,331690.0,,,,,,,,,,,,,3396.31,,320.9,3.54,-0.5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,,,,,,,,,,,,,,,,,,,-1438.0,,56.967,6.156,5.0657,2.5314,37129656.0,,
VNM,Viet Nam,1966,19.4077,,,,14.29,331690.0,,,,,,,,,,,,,3442.3,,238.57,4.79,0.8593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.8234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,,,,,,,,,,,,,,,,,,,1769.0,,56.914,5.968,5.132,2.3824,38024836.0,,
VNM,Viet Nam,1967,19.4845,,,,15.01,331690.0,,,,,,,,,,,,,3491.19,,471.76,11.21,-0.7909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,,,,,,,,,,,,,,,,,,,394.0,,56.745,5.883,5.2124,2.2628,38895080.0,,
VNM,Viet Nam,1968,19.5613,,,,14.29,331690.0,,,,,,,,,,,,,3568.21,,314.54,9.89,0.0268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.7,,,,,,,,,,,,,,,,,,,1489.0,,52.668,6.029,5.2764,2.1355,39734609.0,,
VNM,Viet Nam,1969,19.6074,,,,14.69,331690.0,,,,,,,,,,,,,3789.91,,348.98,12.63,-1.6116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5,,,,,,,,,,,,,,,,,,,0.0,,54.791,6.013,5.3131,2.1104,40582096.0,,
VNM,Viet Nam,1970,19.7149,,,,15.96,331690.0,,,,,,,,,,,,,3605.79,,304.14,8.72,1.4813,,62.6817,1.5113,32.9943,2.4325,1.9911,0.0668,0.0001,40.5772,0.0004,0.0347,3.0572,,0.2247,11.745,0.0275,0.0029,0.7549,,,,,,17.5073,0.4221,1.9406,,,2.8089,0.0029,,,3.5626,0.2911,0.0066,0.0895,0.2838,4.5972,0.0073,0.0163,0.3401,,,,,,127.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8,,,,,,,,,,,,,,,,,,,1997.0,,54.93,6.019,5.3333,2.1769,41475230.0,,
VNM,Viet Nam,1971,19.7303,,,,16.31,331690.0,,,,,,,,,,,,,3318.04,,410.98,4.53,1.3587,,63.0921,1.4863,33.2079,2.4325,1.9893,0.0668,0.0001,40.983,0.0004,0.0372,3.2488,,0.2247,11.745,0.0275,0.0029,0.7708,,,,,,17.5233,0.4128,1.9406,,,2.8089,0.0029,,,3.5573,0.2911,0.0066,0.0895,0.2829,4.5858,0.0073,0.017,0.3342,,,,,,130.4165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,,,,,,,,,,,,,,,,,,,76961.0,,55.585,6.069,5.3277,2.3213,42449276.0,,
VNM,Viet Nam,1972,19.8071,,,,16.73,331690.0,,,,,,,,,,,,,3625.06,,326.64,8.09,1.1352,,62.9603,1.4497,34.0324,2.3519,1.557,0.0684,0.0001,41.3689,0.0004,0.0408,3.318,,0.2247,11.1202,0.0184,0.0029,0.6683,,,,,,16.9843,0.3911,2.0466,,,2.9003,0.003,,,3.5568,0.2927,0.0066,0.0914,0.2852,4.607,0.0077,0.0174,0.3491,,,,,,133.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.5,,,,,,,,,,,,,,,,,,,-1920.0,,51.913,6.1,5.2871,2.2821,43429168.0,,
VNM,Viet Nam,1973,19.9146,,,,17.11,331690.0,,,,,,,,,,,,,3829.69,,273.63,11.81,0.3635,,66.8564,1.5054,35.1374,2.5539,2.009,0.07,0.0001,43.1957,0.0004,0.0399,3.385,,0.2247,12.8091,0.0275,0.0029,0.8345,,,,,,18.9263,0.4262,2.2218,,,2.8028,0.0031,,,3.6683,0.306,0.0067,0.0935,0.2923,4.7345,0.0084,0.0168,0.3425,,,,,,136.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7,,,,,,,,,,,,,,,,,,,-19937.0,,55.677,6.108,5.2368,2.233,44409861.0,,
VNM,Viet Nam,1974,19.9914,,,,17.06,331690.0,,,,,,,,,,,,,3526.09,,372.87,6.46,0.9655,,64.7548,1.4259,35.4819,2.7252,2.4697,0.0716,0.0001,44.2325,0.0004,0.0323,3.4513,,0.2043,10.5167,0.0368,0.0,0.8335,,,,,,15.7784,0.3474,1.8991,,,2.2849,0.0032,,,3.6657,0.3107,0.0068,0.0955,0.2867,4.7439,0.0072,0.0137,0.3575,,,,,,139.5236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8,,,,,,,,,,,,,,,,,,,-34940.0,,54.751,5.781,5.2019,2.2349,45413537.0,,
VNM,Viet Nam,1975,20.0068,,,,16.15,331690.0,,,,,,,,,,,,,3525.37,,398.35,6.6,1.2059,,66.2226,1.4247,33.0467,3.0013,3.0148,0.0733,0.0001,42.6865,0.0004,0.0329,3.517,,0.3709,12.8191,0.0478,0.0287,0.7853,,,,,,18.5593,0.3993,2.2195,,,2.2849,0.0033,,,3.8829,0.3273,0.0069,0.0977,0.2975,4.9767,0.0084,0.0137,0.3424,,,,,,142.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,,,,,,,,,,,,,,,,,,,-2010.0,,61.865,5.621,5.1931,2.3274,46482903.0,,
VNM,Viet Nam,1976,20.6519,,,,18.41,331690.0,,,,,,,,,,,,,3398.58,,396.77,5.34,-0.5761,,64.4774,1.3522,35.8067,2.9385,3.2143,0.0751,0.0001,45.6367,0.0006,0.0114,3.5901,,0.4455,8.4934,0.0515,0.1203,0.9203,,,,,,13.5594,0.2844,2.7634,,,0.7616,0.0034,,,4.2105,0.3225,0.0071,0.0999,0.2771,5.2813,0.0104,0.0043,0.3494,,,,,,146.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0203,,122.2697,,,,76.0,,,,,,,,,,,,,,,,,,,-1733.0,,63.669,5.461,5.212,2.5531,47684931.0,,
VNM,Viet Nam,1977,20.9284,,,,17.95,329570.0,,,,,,,,,,,,,3577.94,,411.18,11.46,-1.6125,,66.2761,1.3538,35.5749,3.0341,3.4998,0.0767,0.0001,45.8578,0.0007,0.0067,3.6647,,0.5186,9.2946,0.057,0.0602,1.024,,,,,,14.7525,0.3013,3.3073,,,0.4874,0.0035,,,4.5796,0.3318,0.0072,0.102,0.2814,5.6658,0.0125,0.0028,0.3485,,,,,,150.4036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0139,,125.8238,,,,74.4,,,,,,,,,,,,,,,,,,,49655.0,,64.07,5.291,5.2399,2.6283,48954872.0,,
VNM,Viet Nam,1978,21.0022,,,,18.05,329570.0,,,,,,,,,,,,,3595.87,,303.94,7.68,1.5563,,65.0917,1.2954,34.5676,3.0644,3.4293,0.0785,0.0001,44.8858,0.0006,0.0075,3.7377,,0.4039,9.5404,0.0551,0.0805,1.0672,,,,,,14.9363,0.2972,3.222,,,0.5636,0.0036,,,4.1628,0.3385,0.0073,0.1042,0.2861,5.2696,0.0122,0.0033,0.3553,,,,,,154.3812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.5528,,,,72.7,,,,,,,,,,,,,,,,,,,-6592.0,,64.529,5.104,5.269,2.6103,50249552.0,,
